time,station_id,station_name,latitude,longitude,depth,mass_concentration_of_oxygen_in_sea_water,sample_depth,sea_water_temperature,sea_water_salinity,fractional_saturation_of_oxygen_in_sea_water
UTC,,,degrees_north,degrees_east,m,mg/L,m,degree_C,,percent
2017-06-02T05:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.29,1.091,21.596,8.82,122.9
2017-06-02T05:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.36,1.069,21.643,8.48,123.6
2017-06-02T06:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.17,1.041,21.649,8.7,121.5
2017-06-02T06:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,10.11,1.024,21.649,8.37,120.6
2017-06-02T06:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.99,1.023,21.606,8.3,119.0
2017-06-02T06:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.71,0.997,21.566,8.49,115.7
2017-06-02T07:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.47,0.98,21.525,8.46,112.8
2017-06-02T07:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.6,0.958,21.448,8.26,114.0
2017-06-02T07:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.32,0.951,21.419,8.16,110.6
2017-06-02T07:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,9.15,0.94,21.361,8.42,108.5
2017-06-02T08:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.93,0.928,21.278,8.77,106.0
2017-06-02T08:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.94,0.922,21.154,8.68,105.8
2017-06-02T08:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.9,0.915,21.049,8.37,104.9
2017-06-02T08:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.74,0.917,20.995,8.74,103.1
2017-06-02T09:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.59,0.916,20.929,8.49,101.1
2017-06-02T09:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.48,0.928,20.921,8.36,99.7
2017-06-02T09:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.56,0.936,20.767,8.21,100.2
2017-06-02T09:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.4,0.947,20.738,8.36,98.5
2017-06-02T10:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.16,0.957,20.722,8.32,95.6
2017-06-02T10:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.16,0.98,20.659,8.32,95.5
2017-06-02T10:30:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.11,0.999,20.63,8.41,94.9
2017-06-02T10:45:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,8.03,1.02,20.669,8.12,93.8
2017-06-02T11:00:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.76,1.041,20.862,8.35,91.2
2017-06-02T11:15:00Z,DAR,Dares_Beach,38.55789,-76.51502,0.3,7.39,1.059,20.885,8.46,86.9
